,Close,High,Low,Open,Volume
2015-11-08,0.00919443,0.00934045,0.009121,0.00925002,31.83367336
2015-11-09,0.008937100000000002,0.00919104,0.008759999999999999,0.00919104,88.61883587
2015-11-10,0.00919998,0.0092958,0.00828001,0.00898477,149.2809816
2015-11-11,0.0095398,0.00981,0.00902932,0.00919998,86.77368534
2015-11-12,0.00968229,0.00978114,0.00940698,0.00951883,54.40509938
2015-11-13,0.00961467,0.00972976,0.00947361,0.0097,24.70191455
2015-11-14,0.00957093,0.0096684,0.00945249,0.00960417,12.6532301
2015-11-15,0.00957197,0.00972977,0.00944443,0.00960999,34.398844700000005
2015-11-16,0.00968997,0.00972868,0.00915814,0.00962942,63.31066903
2015-11-17,0.00957551,0.00968807,0.00947865,0.00964277,12.96686023
2015-11-18,0.00956765,0.00963371,0.00908495,0.00957549,31.62070408
2015-11-19,0.00962032,0.00963595,0.00950163,0.00956768,10.3573593
2015-11-20,0.00969001,0.00984382,0.00956477,0.00960998,17.88578431
2015-11-21,0.00968618,0.00971612,0.0096,0.00969001,11.46311595
2015-11-22,0.00965,0.00973991,0.00960506,0.00966029,7.53282463
2015-11-23,0.00965871,0.00970777,0.0096,0.00969806,18.36403617
2015-11-24,0.00966384,0.00973128,0.0096,0.00964291,15.59294727
2015-11-25,0.01016301,0.01027907,0.00965632,0.00966423,112.0558862
2015-11-26,0.01025864,0.01095997,0.00998372,0.01022424,196.4637393
2015-11-27,0.00999393,0.01032648,0.009888,0.01025769,39.06709168
2015-11-28,0.00984304,0.01010993,0.00975775,0.00999393,31.90176136
2015-11-29,0.00994,0.009970200000000002,0.00970005,0.0098364,25.43330431
2015-11-30,0.00958776,0.00996017,0.00946346,0.00994392,71.93638873
2015-12-01,0.00950252,0.00969687,0.009422,0.00956858,41.96357768
2015-12-02,0.0093,0.009613,0.00923621,0.00954003,31.935786600000004
2015-12-03,0.00933996,0.00941081,0.0092,0.00930984,27.38106631
2015-12-04,0.00925323,0.009436,0.00925323,0.00931994,24.15873458
2015-12-05,0.00901768,0.00928983,0.00901,0.00926983,25.63924215
2015-12-06,0.00882982,0.00911219,0.00878434,0.0090183,18.99872359
2015-12-07,0.0091601,0.00931993,0.00878828,0.00887408,45.80550973
2015-12-08,0.00887732,0.009888,0.00883061,0.00920589,57.9771397
2015-12-09,0.008740000000000001,0.00904401,0.00865947,0.00884997,46.96495615
2015-12-10,0.0087687,0.00882307,0.00865744,0.00872728,47.09344309
2015-12-11,0.00851992,0.00887777,0.00848844,0.0087687,48.82734785
2015-12-12,0.00828678,0.00876205,0.00822591,0.00848844,74.76833178
2015-12-13,0.0082209,0.00833143,0.00811002,0.00828234,12.90780456
2015-12-14,0.00804654,0.00831366,0.00800015,0.00823087,38.35283655
2015-12-15,0.008186,0.00838778,0.007940000000000001,0.0080929,73.09069629
2015-12-16,0.00808402,0.00829354,0.00802747,0.00817618,46.89816736
2015-12-17,0.008180100000000001,0.00825002,0.00803001,0.00808402,33.18122726
2015-12-18,0.00806936,0.00827806,0.00804013,0.00818013,26.76059431
2015-12-19,0.0080385,0.0081186,0.00793001,0.00806936,45.1989913
2015-12-20,0.00795114,0.00809999,0.0079352,0.00805457,32.93364068
2015-12-21,0.00787262,0.00806018,0.00770014,0.00796122,107.7534183
2015-12-22,0.00777078,0.00786997,0.0077,0.00786997,31.32588631
2015-12-23,0.00802911,0.00809075,0.00772427,0.00777075,61.36683346
2015-12-24,0.00796993,0.008217499999999999,0.00782754,0.00803157,60.27240665
2015-12-25,0.00792883,0.00799997,0.00780422,0.0079699,23.07541907
2015-12-26,0.00821556,0.008409999999999999,0.00783323,0.00794469,51.79135364
2015-12-27,0.00826174,0.00837672,0.00813738,0.00825264,22.55353479
2015-12-28,0.00821899,0.00828998,0.00812501,0.00826997,18.80121486
2015-12-29,0.00806442,0.00828724,0.008,0.00821898,26.9884552
2015-12-30,0.00811153,0.00815886,0.0079,0.00809925,56.94345489
2015-12-31,0.00805792,0.00818464,0.00802577,0.00812779,26.32298526
2016-01-01,0.00809998,0.00812981,0.00795266,0.00805833,19.86792203
2016-01-02,0.00805862,0.00813788,0.008034999999999999,0.00808,5.64650159
2016-01-03,0.00807354,0.00814199,0.00802211,0.00805875,17.95910643
2016-01-04,0.00807799,0.0081437,0.00802358,0.00810099,19.53911534
2016-01-05,0.00801,0.00808896,0.008,0.00806998,20.29100167
2016-01-06,0.00803861,0.00806961,0.00801,0.00804,6.82170976
2016-01-07,0.00787998,0.00804838,0.0077849999999999985,0.00804817,70.80578221
2016-01-08,0.00789463,0.0079415,0.00779552,0.00784123,31.27543361
2016-01-09,0.00790014,0.008,0.00781375,0.00789463,36.22483847
2016-01-10,0.00793708,0.00800284,0.00770873,0.00790014,32.29860058
2016-01-11,0.00793244,0.00804515,0.00785355,0.007889,19.64029556
2016-01-12,0.00800007,0.00800007,0.00780087,0.00793257,47.03937859
2016-01-13,0.00801704,0.00811806,0.00790925,0.00801495,38.99327419
2016-01-14,0.00804194,0.00808,0.00798128,0.00801785,31.39675342
2016-01-15,0.00815004,0.0084,0.008,0.008029999999999999,120.0375003
2016-01-16,0.00800969,0.00834811,0.00794785,0.008232999999999999,88.83723331
2016-01-17,0.00786207,0.00800892,0.00784615,0.00794601,33.66992129
2016-01-18,0.00788004,0.00794565,0.007780199999999998,0.00784981,77.35910528
2016-01-19,0.00791002,0.007939,0.0078,0.00787971,34.35178517
2016-01-20,0.00804078,0.00818,0.007813200000000001,0.00791002,77.64506805
2016-01-21,0.00786967,0.00805934,0.007809999999999998,0.00805933,41.75850136
2016-01-22,0.00802611,0.00804623,0.00780447,0.00786967,61.12156526
2016-01-23,0.00794758,0.00808122,0.0078293,0.00802611,76.21608625
2016-01-24,0.00792419,0.00799,0.00781111,0.00799,41.73384969
2016-01-25,0.0078826,0.00795,0.007812,0.00787355,34.44561664
2016-01-26,0.00793869,0.00802999,0.00730784,0.0078826,146.4008347
2016-01-27,0.00837249,0.00858723,0.00790001,0.00798006,476.8699171
2016-01-28,0.00813047,0.00856001,0.00808103,0.00837248,213.5069574
2016-01-29,0.00818077,0.00828548,0.00799999,0.00813046,118.750495
2016-01-30,0.00807622,0.00819001,0.00803818,0.00816477,66.01746966
2016-01-31,0.00821608,0.00826651,0.008,0.00807622,96.074323
2016-02-01,0.00817002,0.00824067,0.0080481,0.00823151,67.79235889
2016-02-02,0.00818668,0.00819738,0.00809111,0.00817,30.01523699
2016-02-03,0.00821001,0.00824,0.00813165,0.00818668,37.52876598
2016-02-04,0.0081,0.00835511,0.0081,0.00823979,114.5087264
2016-02-05,0.00806012,0.00817914,0.008,0.0081165,64.97677975
2016-02-06,0.00817894,0.00830003,0.00806012,0.00809011,72.26894066
2016-02-07,0.00813,0.00821,0.00795036,0.00817893,152.8886775
2016-02-08,0.00811302,0.00818412,0.00800264,0.00813,56.06779053
2016-02-09,0.00803886,0.008190000000000001,0.00799812,0.00817344,97.27951073
2016-02-10,0.00803447,0.00813935,0.00769015,0.00809959,151.6313357
2016-02-11,0.00797975,0.00808481,0.00788511,0.0080595,119.2613437
2016-02-12,0.00801998,0.00808298,0.00739262,0.00799001,176.2408404
2016-02-13,0.00796702,0.00807296,0.00778932,0.00801365,112.0103856
2016-02-14,0.00783373,0.00798289,0.00783339,0.0079171,111.7108659
2016-02-15,0.00785993,0.00787582,0.0077,0.00783369,83.33702645
2016-02-16,0.00779475,0.00787,0.00772617,0.00786634,49.30313033
2016-02-17,0.00775483,0.00785766,0.00765607,0.00779485,120.72375259999998
2016-02-18,0.00763023,0.007755,0.0075,0.007725,83.4338908
2016-02-19,0.00768896,0.00769331,0.00761001,0.00763023,29.37649415
2016-02-20,0.00788413,0.0081,0.00756206,0.00767997,232.9000069
2016-02-21,0.00787695,0.0081,0.0078,0.00787413,182.6971655
2016-02-22,0.00789007,0.00801769,0.00777524,0.00785213,99.84888923
2016-02-23,0.00810019,0.00810993,0.007776399999999998,0.007909999999999999,72.64667739
2016-02-24,0.00789017,0.00808775,0.00777524,0.00801671,71.10747952
2016-02-25,0.0079127,0.00799404,0.00786592,0.00789122,52.54279279
2016-02-26,0.00787801,0.007987000000000001,0.00782167,0.00794573,36.61356191
2016-02-27,0.00785273,0.007928,0.007823,0.00789356,26.27194212
2016-02-28,0.00792252,0.00795086,0.0078,0.00789879,99.27340531
2016-02-29,0.00780483,0.00795974,0.007794,0.00785102,112.087986
2016-03-01,0.00788019,0.00792736,0.00779109,0.00780468,149.29829819999995
2016-03-02,0.00793306,0.00794854,0.00775188,0.0078794,512.4421365000002
2016-03-03,0.00785847,0.0082,0.0073799999999999985,0.00792959,257.5773598
2016-03-04,0.00787801,0.0079,0.00773,0.00783007,141.581355
2016-03-05,0.00788431,0.00793842,0.00772242,0.00787789,312.5548917
2016-03-06,0.00783002,0.00799562,0.00778503,0.007918000000000001,159.9829349
2016-03-07,0.00788025,0.00789846,0.00777101,0.00785,115.5294634
2016-03-08,0.00783002,0.007909999999999999,0.00779377,0.00783223,159.3920981
2016-03-09,0.0079,0.008,0.007745,0.00785002,325.7436439
2016-03-10,0.00784999,0.007978,0.00779819,0.00787632,207.1876942
2016-03-11,0.0080584,0.00816999,0.00779822,0.00784999,351.6345125
2016-03-12,0.0079506,0.0080997,0.007659999999999998,0.00800573,380.842079
2016-03-13,0.00795002,0.00806999,0.00757,0.00790148,301.4524552
2016-03-14,0.0079,0.00820761,0.00771,0.00795001,220.296494
2016-03-15,0.0079305,0.00800012,0.00782367,0.0079,214.3426098
2016-03-16,0.0079,0.00799804,0.007811,0.00791898,161.7083146
2016-03-17,0.00785217,0.00793937,0.00777777,0.0079,216.9155089
2016-03-18,0.00775652,0.00791705,0.00757,0.00785213,235.2459896
2016-03-19,0.00777684,0.00785204,0.0076775,0.00770024,110.8133064
2016-03-20,0.0077205,0.007825799999999999,0.00761,0.00773195,172.8976411
2016-03-21,0.00775151,0.00780802,0.0076900000000000015,0.00772051,85.14475808
2016-03-22,0.007731,0.00780377,0.00765002,0.00773021,123.241289
2016-03-23,0.00775167,0.00780377,0.00769422,0.00773101,87.35967149999998
2016-03-24,0.00771406,0.00780377,0.0077071,0.00775365,54.10019883
2016-03-25,0.00772675,0.00778,0.007660099999999999,0.00771405,52.49585314
2016-03-26,0.00771956,0.00779999,0.00769457,0.00775148,78.05915662
2016-03-27,0.00775365,0.00801774,0.00771959,0.00774118,431.7968858
2016-03-28,0.0076921,0.00778404,0.00757,0.00775365,119.93691499999998
2016-03-29,0.00775012,0.007765,0.00761,0.00766756,165.1998012
2016-03-30,0.007774600000000001,0.007809999999999998,0.00766715,0.00773152,136.6065836
2016-03-31,0.00786284,0.00796,0.0076,0.007774600000000001,364.3445018
2016-04-01,0.00779546,0.008,0.00769607,0.0078628,175.676624
2016-04-02,0.00775001,0.00780821,0.00772016,0.00779546,57.3393197
2016-04-03,0.00777,0.00781056,0.0077,0.00775734,76.96253129
2016-04-04,0.00773899,0.00777,0.00749144,0.00774846,110.4797677
2016-04-05,0.00772006,0.00776396,0.00761,0.00771425,95.04791397
2016-04-06,0.00772825,0.00773,0.00762851,0.00767441,68.82279279
2016-04-07,0.00770429,0.00774,0.00765671,0.00772749,35.59822020000001
2016-04-08,0.00766748,0.00777,0.00759331,0.00770429,80.17202495
2016-04-09,0.00773,0.00773,0.00761901,0.00767139,74.64663601
2016-04-10,0.00766421,0.00774,0.0075899,0.00772998,162.2894327
2016-04-11,0.0077,0.00772042,0.00765003,0.00769992,72.57203767
2016-04-12,0.00766681,0.00775555,0.0076,0.00770001,138.69684569999998
2016-04-13,0.00762,0.00775,0.0075200000000000015,0.00766681,128.0414658
2016-04-14,0.00762107,0.0076700000000000015,0.00758,0.007645300000000002,29.0112302
2016-04-15,0.00764092,0.007686,0.00756006,0.00762107,80.98963507
2016-04-16,0.00759495,0.0076700000000000015,0.00756724,0.00764089,37.96469174
2016-04-17,0.00761957,0.0076700000000000015,0.00757024,0.00761468,66.18324381
2016-04-18,0.00758,0.0077,0.0075771,0.00761957,58.83938394
2016-04-19,0.00761945,0.007622,0.007566,0.00758,38.5147561
2016-04-20,0.00746786,0.00760111,0.00741925,0.00759354,131.68970919999998
2016-04-21,0.00744168,0.00751016,0.0073799999999999985,0.00746786,71.67672917
2016-04-22,0.00751369,0.00757011,0.0074042,0.00744202,47.30204294
2016-04-23,0.00739935,0.00751156,0.00733934,0.00750944,72.95109649
2016-04-24,0.00799455,0.00817992,0.007356,0.00739604,1474.712983
2016-04-25,0.00828,0.00879996,0.00776013,0.00798168,3080.102244
2016-04-26,0.0087,0.009000000000000001,0.00821562,0.00826095,2745.453963
